relative_minutes,T1,T2,T3,T4,PC1,PC2,PC3,total_cpu_rate
29735,0.676804572,0.736162735,0.509646024,0.860384176,-2.050569985,-1.018910191,-1.315137342,2133.039777
29736,0.680010235,0.733202619,0.51018223,0.86006633,-2.064708777,-1.027649046,-1.338018,2134.738378
29737,0.683202951,0.730228545,0.510718238,0.85974815,-2.054342469,-1.024025748,-1.335856032,2139.137733
29738,0.686382661,0.727240568,0.511254047,0.859429636,-2.070994402,-1.031551257,-1.346989372,2139.523577
29739,0.689549302,0.724238745,0.511789657,0.859110788,-2.089543203,-1.039954014,-1.353642739,2138.000212
29740,0.692702816,0.721223134,0.512325069,0.858791607,-2.102594998,-1.04638697,-1.370213715,2052.882507
29741,0.695843141,0.718193792,0.512860282,0.858472091,-2.09990012,-1.046988443,-1.385235973,2049.136328
29742,0.698970219,0.715150776,0.513395295,0.858152242,-2.096819866,-1.046797045,-1.401760334,2050.149872
29743,0.702083989,0.712094145,0.513930109,0.85783206,-2.088105098,-1.04391253,-1.412794557,2047.493061
29744,0.705184393,0.709023957,0.514464723,0.857511544,-2.089646557,-1.045833705,-1.423224477,2037.88556
29745,0.708271371,0.70594027,0.514999138,0.857190695,-2.120252472,-1.051827217,-1.421544156,2144.168529
29746,0.711344865,0.702843143,0.515533352,0.856869514,-2.145395892,-1.06239187,-1.422912281,2144.757896
29747,0.714404815,0.699732635,0.516067366,0.856547999,-2.183797953,-1.078727921,-1.423821274,2144.209916
29748,0.717451164,0.696608805,0.516601179,0.856226151,-2.181251138,-1.07929551,-1.442345096,2147.394132
29749,0.720483854,0.693471712,0.517134792,0.855903971,-2.181063578,-1.079351443,-1.443534251,2153.131428
29750,0.723502827,0.690321417,0.517668203,0.855581458,-2.190517338,-1.086713895,-1.453767683,2162.994985
29751,0.726508026,0.687157979,0.518201414,0.855258613,-2.159795295,-1.073216312,-1.445328753,2165.928935
29752,0.729499393,0.683981458,0.518734423,0.854935435,-2.164816218,-1.074580274,-1.447117032,2171.701671
29753,0.732476871,0.680791916,0.519267231,0.854611925,-2.171128107,-1.077162904,-1.444661541,2171.690183
29754,0.735440404,0.677589412,0.519799837,0.854288084,-2.172449855,-1.077957607,-1.440630692,2172.291299
29755,0.738389936,0.674374008,0.520332241,0.85396391,-2.160527194,-1.062860969,-1.435520769,2153.930327
29756,0.741325409,0.671145765,0.520864443,0.853639404,-2.136299449,-1.053611143,-1.440683809,2157.456298
29757,0.744246769,0.667904744,0.521396442,0.853314567,-2.129685087,-1.050637096,-1.440658639,2163.218657
29758,0.747153959,0.664651007,0.521928239,0.852989398,-2.156682785,-1.060905623,-1.43179145,2161.8452
29759,0.750046925,0.661384616,0.522459833,0.852663898,-2.167733294,-1.066372682,-1.427897966,2160.032509
29760,0.75292561,0.658105634,0.522991224,0.852338067,-2.160094818,-1.061579637,-1.449013887,2147.70614
29761,0.755789962,0.654814122,0.523522412,0.852011904,-2.138445276,-1.052967425,-1.450230208,2149.589731
29762,0.758639923,0.651510143,0.524053396,0.85168541,-2.176090155,-1.068847937,-1.451292011,2143.246828
29763,0.761475442,0.648193761,0.524584177,0.851358586,-2.206069866,-1.081211443,-1.454737579,2139.646788
29764,0.764296463,0.644865037,0.525114754,0.85103143,-2.184121775,-1.072862996,-1.452743552,2140.231468
29765,0.767102933,0.641524037,0.525645127,0.850703944,-2.199145235,-1.076862986,-1.449680142,2143.712829
29766,0.769894799,0.638170823,0.526175296,0.850376127,-2.159759148,-1.062555402,-1.45428489,2144.188937
29767,0.772672007,0.634805459,0.52670526,0.85004798,-2.199450742,-1.077028273,-1.457048553,2148.483925
29768,0.775434504,0.631428009,0.52723502,0.849719503,-2.210684464,-1.081402757,-1.46296751,2151.383154
29769,0.778182238,0.628038537,0.527764575,0.849390696,-2.211968318,-1.08192308,-1.466840154,2152.650749
29770,0.780915157,0.624637109,0.528293924,0.849061558,-2.219325224,-1.080599507,-1.500127675,2231.250121
29771,0.783633208,0.621223789,0.528823069,0.848732091,-2.186275523,-1.067644787,-1.46453798,2228.808486
29772,0.78633634,0.617798641,0.529352008,0.848402294,-1.979699599,-0.977940239,-1.136190151,2226.734154
29773,0.789024501,0.614361731,0.529880741,0.848072167,-1.98024402,-0.974852957,-1.140689594,2233.1059
29774,0.79169764,0.610913125,0.530409268,0.847741711,-2.002691196,-0.983175365,-1.137004812,2230.143542
29775,0.794355707,0.607452888,0.53093759,0.847410925,-2.114120125,-1.02873323,-1.22759911,2182.555415
29776,0.79699865,0.603981086,0.531465705,0.84707981,-2.102219113,-1.023923077,-1.228204237,2185.814904
29777,0.799626419,0.600497785,0.531993613,0.846748366,-2.066094607,-1.009943412,-1.238706988,2192.832539
29778,0.802238965,0.597003051,0.532521315,0.846416593,-2.040266287,-0.99944374,-1.236446189,2202.968452
29779,0.804836237,0.593496951,0.53304881,0.846084491,-2.021155675,-0.992090687,-1.230893206,2206.721654
29780,0.807418186,0.589979552,0.533576098,0.84575206,-2.112206498,-1.030259843,-1.386893648,2127.693971
29781,0.809984764,0.586450921,0.534103179,0.845419301,-1.864963134,-0.924262185,-1.097053784,2137.210254
29782,0.81253592,0.582911124,0.534630052,0.845086213,-1.68090433,-0.837866981,-0.789739608,2170.253149
29783,0.815071607,0.57936023,0.535156717,0.844752797,-1.730963731,-0.858591451,-0.792343793,2167.018263
29784,0.817591776,0.575798305,0.535683174,0.844419053,-1.692558216,-0.842427896,-0.754958467,2168.421598
29785,0.820096379,0.572225418,0.536209423,0.84408498,-1.65436084,-0.779104074,-0.698392927,2237.579226
29786,0.822585369,0.568641637,0.536735464,0.84375058,-1.692077665,-0.798755376,-0.805430068,2231.466492
29787,0.825058698,0.56504703,0.537261297,0.843415852,-1.846367299,-0.866520501,-0.991491642,2225.133177
29788,0.827516319,0.561441664,0.53778692,0.843080796,-1.880140768,-0.880576282,-1.009444187,2220.988747
29789,0.829958185,0.55782561,0.538312335,0.842745412,-1.946568539,-0.908696858,-1.057291904,2223.041428
29790,0.83238425,0.554198936,0.53883754,0.842409701,-1.954256542,-0.887222084,-1.078116801,2213.812706
29791,0.834794468,0.55056171,0.539362536,0.842073663,-1.953837502,-0.885287346,-1.080826725,2222.63054
29792,0.837188792,0.546914003,0.539887323,0.841737298,-2.015778902,-0.908604119,-1.101472201,2227.351415
29793,0.839567177,0.543255883,0.5404119,0.841400605,-2.033902185,-0.914186311,-1.10328374,2228.77491
29794,0.000849335,0.999999639,0.540936267,0.841063586,-2.035512542,-0.915071131,-1.10295761,2227.995177
29795,0.005212634,0.999986414,0.541460423,0.84072624,-2.017030551,-0.891121675,-1.123172365,2239.026036
29796,0.009575835,0.999954151,0.541984369,0.840388567,-2.046470163,-0.902900573,-1.125324447,2241.727919
29797,0.013938853,0.999902849,0.542508105,0.840050567,-2.092342098,-0.922666761,-1.129944968,2241.365802
29798,0.018301605,0.999832512,0.54303163,0.839712242,-1.996034219,-0.88666328,-1.134968645,2245.030203
29799,0.02266401,0.999743138,0.543554944,0.83937359,-1.991711685,-0.884905376,-1.136947051,2253.297271
29800,0.027025983,0.999634731,0.544078047,0.839034612,-2.008535778,-0.893596789,-1.145729159,2261.931194
29801,0.031387441,0.999507293,0.544600938,0.838695307,-1.961193856,-0.87547822,-1.159307578,2261.653159
29802,0.035748301,0.999360825,0.545123617,0.838355677,-1.860781597,-0.836472728,-1.181650216,2263.510373
29803,0.040108481,0.999195331,0.545646085,0.838015722,-1.87507083,-0.840488097,-1.178329369,2264.699573
29804,0.044467898,0.999010814,0.546168341,0.83767544,-1.905146409,-0.852434266,-1.167798264,2265.492734
29805,0.048826468,0.998807277,0.546690385,0.837334833,-2.038256537,-0.901939158,-1.113774516,2281.116936
29806,0.053184108,0.998584724,0.547212216,0.836993901,-2.033310868,-0.899563859,-1.115619558,2282.221508
29807,0.057540736,0.998343159,0.547733835,0.836652644,-1.942681331,-0.864870203,-1.145225034,2285.146536
29808,0.061896268,0.998082588,0.548255241,0.836311061,-1.978559555,-0.878587337,-1.139819461,2285.8879
29809,0.066250622,0.997803014,0.548776433,0.835969154,-2.090855396,-0.920798152,-1.106736039,2286.637658
29810,0.070603714,0.997504444,0.549297413,0.835626922,-2.099254805,-0.921852573,-1.10640166,2261.695466
29811,0.074955463,0.997186882,0.549818179,0.835284365,-2.092298743,-0.918556214,-1.106197368,2263.056702
29812,0.079305784,0.996850336,0.550338732,0.834941483,-2.089570139,-0.917236955,-1.100124957,2263.123236
29813,0.083654595,0.996494811,0.55085907,0.834598277,-2.077196843,-0.912677048,-1.106149004,2266.750749
29814,0.088001814,0.996120314,0.551379195,0.834254747,-2.084273692,-0.915135541,-1.101460613,2266.103915
29815,0.092347357,0.995726853,0.551899105,0.833910893,-2.086910267,-0.912247568,-1.093132246,2277.964802
29816,0.096691142,0.995314434,0.552418801,0.833566715,-2.0753058,-0.907538528,-1.093536257,2277.946451
29817,0.101033087,0.994883066,0.552938283,0.833222213,-1.991666359,-0.875742542,-1.12123146,2278.700409
29818,0.105373108,0.994432757,0.553457549,0.832877387,-1.942061927,-0.855378791,-1.14083939,2285.048653
29819,0.109711122,0.993963515,0.553976601,0.832532237,-1.950464965,-0.858099403,-1.141662812,2287.57241
29820,0.114047048,0.99347535,0.554495437,0.832186764,-1.958977955,-0.859358975,-1.140315113,2282.08815
29821,0.118380803,0.99296827,0.555014058,0.831840968,-1.949882113,-0.854877766,-1.137153984,2283.80656
29822,0.122712303,0.992442286,0.555532463,0.831494848,-1.957278459,-0.85782655,-1.135281682,2283.320901
29823,0.127041468,0.991897407,0.556050652,0.831148406,-1.989643704,-0.871171591,-1.138418301,2281.209453
29824,0.131368214,0.991333643,0.556568625,0.83080164,-1.940264745,-0.852185344,-1.146843384,2286.756652
29825,0.135692458,0.990751006,0.557086382,0.830454552,-1.957765571,-0.87083086,-1.225541717,2198.075121
29826,0.14001412,0.990149507,0.557603923,0.830107141,-1.96968222,-0.877182063,-1.245568861,2205.063412
29827,0.144333115,0.989529157,0.558121247,0.829759407,-1.982120555,-0.883747283,-1.256008506,2204.287327
29828,0.148649363,0.988889967,0.558638354,0.829411351,-1.96759799,-0.875933402,-1.229940551,2205.977283
29829,0.152962781,0.98823195,0.559155244,0.829062973,-1.980431524,-0.881157337,-1.228865752,2208.278345
29830,0.157273287,0.987555119,0.559671917,0.828714273,-2.128552615,-0.945767128,-1.145091395,2140.102571
29831,0.161580798,0.986859486,0.560188372,0.82836525,-2.10947561,-0.940595662,-1.151575932,2141.295901
29832,0.165885233,0.986145065,0.560704609,0.828015906,-2.126569924,-0.948584332,-1.157045244,2140.462368
29833,0.17018651,0.985411869,0.561220629,0.82766624,-2.164085557,-0.963671386,-1.143249442,2140.580106
29834,0.174484546,0.984659912,0.561736431,0.827316253,-2.122585028,-0.94637654,-1.078428772,2142.586322
29835,0.178779261,0.983889209,0.562252014,0.826965944,-2.119921347,-0.955983326,-1.094780274,2120.149912
29836,0.183070572,0.983099774,0.562767379,0.826615314,-2.046533886,-0.926622989,-1.127351178,2175.889743
29837,0.187358398,0.982291622,0.563282526,0.826264362,-2.055126832,-0.931080921,-1.127435954,2190.689127
29838,0.191642657,0.981464769,0.563797453,0.82591309,-2.019345633,-0.927130929,-1.160910221,2189.649681
29839,0.195923267,0.98061923,0.564312161,0.825561497,-2.032571791,-0.933178612,-1.164965097,2186.10878
29840,0.200200147,0.979755021,0.564826651,0.825209582,-2.032610126,-0.933135687,-1.123168487,2082.140256
29841,0.204473215,0.978872159,0.56534092,0.824857348,-2.001737544,-0.918465128,-1.102574165,2092.687466
29842,0.208742391,0.977970661,0.56585497,0.824504792,-1.98388918,-0.909494605,-1.084292729,2098.921517
29843,0.213007592,0.977050544,0.5663688,0.824151917,-1.941155303,-0.892762369,-1.092146978,2104.597094
29844,0.217268738,0.976111825,0.56688241,0.823798721,-1.990993044,-0.913125594,-1.086846196,2103.634641
29845,0.221525747,0.975154523,0.5673958,0.823445205,-2.02681889,-0.928709701,-1.109776499,2119.356667
29846,0.22577854,0.974178655,0.56790897,0.823091369,-1.943569157,-0.896284851,-1.115581926,2124.802265
29847,0.230027033,0.97318424,0.568421918,0.822737214,-1.873242956,-0.86663502,-1.115462589,2137.913294
29848,0.234271147,0.972171296,0.568934646,0.822382738,-1.890107425,-0.872307727,-1.10960947,2140.248893
29849,0.238510801,0.971139845,0.569447153,0.822027943,-1.937920096,-0.89275836,-1.102868824,2127.108371
29850,0.242745914,0.970089904,0.569959439,0.821672829,-1.98067498,-0.920359745,-1.141386181,2115.966008
29851,0.246976406,0.969021494,0.570471503,0.821317396,-1.948983045,-0.907969067,-1.146928073,2123.433745
29852,0.251202195,0.967934635,0.570983345,0.820961643,-1.918124425,-0.895701094,-1.144471886,2127.961742
29853,0.255423202,0.966829348,0.571494966,0.820605572,-1.939111334,-0.903787143,-1.139602603,2130.119406
29854,0.259639346,0.965705654,0.572006364,0.820249181,-1.97071063,-0.917283571,-1.13339299,2131.468766
29855,0.263850547,0.964563574,0.572517541,0.819892472,-1.97253799,-0.918972015,-1.14564841,2097.204483
29856,0.268056724,0.963403131,0.573028495,0.819535444,-1.98022087,-0.921439432,-1.139268739,2101.288538
29857,0.272257799,0.962224346,0.573539226,0.819178098,-1.977588936,-0.919879163,-1.132997516,2109.020898
29858,0.276453689,0.961027241,0.574049734,0.818820434,-1.988091904,-0.924578303,-1.132355994,2104.338219
29859,0.280644317,0.95981184,0.574560019,0.818462451,-1.981264099,-0.922380888,-1.138159146,2105.037263
29860,0.284829601,0.958578165,0.575070081,0.818104151,-1.975543539,-0.911289994,-1.145307558,2094.196349
29861,0.289009463,0.95732624,0.57557992,0.817745532,-1.977180245,-0.918968332,-1.164643005,2098.489331
29862,0.293183822,0.95605609,0.576089535,0.817386596,-1.947550939,-0.919230586,-1.167449555,2100.770066
29863,0.2973526,0.954767737,0.576598926,0.817027342,-2.012725545,-1.014995209,-1.309615638,2158.778041
29864,0.301515716,0.953461207,0.577108093,0.816667771,-2.028235688,-1.032945298,-1.314727057,2210.987392
29865,0.305673092,0.952136524,0.577617036,0.816307883,-2.030116849,-1.010706675,-1.358514203,2081.781019
29866,0.309824648,0.950793714,0.578125755,0.815947677,-2.020407948,-1.006540487,-1.314203139,2084.688165
29867,0.313970306,0.949432803,0.578634249,0.815587154,-1.891383052,-0.948480137,-1.148610096,2088.98195
29868,0.318109986,0.948053815,0.579142518,0.815226315,-1.866950147,-0.934264456,-1.145109088,2116.821232
29869,0.32224361,0.946656778,0.579650562,0.814865158,-1.923762419,-0.958919199,-1.182332084,2107.314578
29870,0.326371099,0.945241718,0.58015838,0.814503685,-1.972884714,-0.965304432,-1.261622035,2077.204302
29871,0.330492374,0.943808662,0.580665974,0.814141896,-2.05190161,-0.997053793,-1.26638546,2074.146812
29872,0.334607357,0.942357637,0.581173342,0.81377979,-2.061330454,-0.99914696,-1.248224555,2076.036112
29873,0.33871597,0.940888671,0.581680484,0.813417368,-1.961271843,-0.95772917,-1.173077643,2075.43931
29874,0.342818134,0.939401792,0.5821874,0.81305463,-1.565070173,-0.791185556,-0.856225263,2084.784714
29875,0.346913771,0.937897028,0.582694089,0.812691576,-1.440458718,-0.707562359,-0.702092992,2164.542209
29876,0.351002803,0.936374408,0.583200553,0.812328207,-1.630836312,-0.784966096,-0.881089886,2159.543215
29877,0.355085153,0.934833961,0.583706789,0.811964521,-1.804756367,-0.858838036,-1.045189312,2153.34802
29878,0.359160743,0.933275715,0.584212799,0.811600521,-1.865243829,-0.884910468,-1.131404481,2160.727709
29879,0.363229494,0.931699702,0.584718582,0.811236205,-1.906664804,-0.902314585,-1.156115465,2164.423754
29880,0.36729133,0.93010595,0.585224138,0.810871573,-1.88200248,-0.888801078,-1.170643499,2213.955709
29881,0.371346174,0.928494491,0.585729466,0.810506627,-1.891171127,-0.891910827,-1.171521883,2218.405471
29882,0.375393948,0.926865354,0.586234567,0.810141366,-1.947311515,-0.914637367,-1.161193532,2210.488976
29883,0.379434574,0.925218571,0.58673944,0.80977579,-1.954373297,-0.916981887,-1.146576458,2210.181063
29884,0.383467977,0.923554173,0.587244085,0.809409899,-1.914653063,-0.900488145,-1.145103426,2219.781443
29885,0.387494079,0.921872192,0.587748502,0.809043694,-1.893120259,-0.885273753,-1.146919878,2332.818518
29886,0.391512804,0.92017266,0.588252691,0.808677174,-1.887790792,-0.8815205,-1.147638151,2339.956886
29887,0.395524075,0.918455609,0.58875665,0.80831034,-1.900572664,-0.885904883,-1.145094313,2342.068496
29888,0.399527816,0.916721072,0.589260382,0.807943193,-1.9020869,-0.886301337,-1.144368599,2343.831036
29889,0.40352395,0.914969082,0.589763884,0.807575731,-1.905165331,-0.887551118,-1.144425124,2344.074178
29890,0.407512402,0.913199673,0.590267157,0.807207955,-1.919649444,-0.885488438,-1.147285111,2347.994303
29891,0.411493096,0.911412877,0.590770201,0.806839866,-1.922009081,-0.886947295,-1.154326353,2345.595029
29892,0.415465955,0.909608729,0.591273015,0.806471464,-1.929945835,-0.89021597,-1.162937956,2347.658967
29893,0.419430904,0.907787264,0.591775599,0.806102748,-1.939824249,-0.894242476,-1.169318009,2349.800685
29894,0.423387868,0.905948516,0.592277954,0.805733719,-1.942750138,-0.895498846,-1.167683356,2350.365413
29895,0.427336771,0.90409252,0.592780078,0.805364376,-2.003588985,-0.913964862,-1.178502817,2366.425755
29896,0.431277539,0.902219311,0.593281972,0.804994721,-1.994983096,-0.910458303,-1.176692908,2369.589216
29897,0.435210095,0.900328925,0.593783636,0.804624753,-1.988160801,-0.907907154,-1.177838052,2371.43399
29898,0.439134366,0.898421398,0.594285069,0.804254473,-2.000421945,-0.913015689,-1.175437217,2371.977522
29899,0.443050276,0.896496767,0.594786271,0.80388388,-1.98214052,-0.905641262,-1.164536452,2375.903344
29900,0.446957751,0.894555068,0.595287242,0.803512974,-1.957470597,-0.89365835,-1.137764682,2310.618329
29901,0.450856717,0.892596337,0.595787981,0.803141757,-1.968092278,-0.897630752,-1.143530189,2311.498153
29902,0.454747099,0.890620613,0.596288489,0.802770227,-1.990225052,-0.906761506,-1.14666132,2309.580237
29903,0.458628823,0.888627933,0.596788766,0.802398385,-1.998081051,-0.910096559,-1.148666396,2309.100917
29904,0.462501816,0.886618334,0.59728881,0.802026232,-1.975362555,-0.901267128,-1.118178362,2308.78699
29905,0.466366003,0.884591856,0.597788623,0.801653767,-1.962498522,-0.887076474,-1.080271205,2326.388727
29906,0.470221311,0.882548536,0.598288203,0.801280991,-1.967750257,-0.888530118,-1.081096905,2327.83733
29907,0.474067668,0.880488414,0.598787551,0.800907903,-1.978404583,-0.892703347,-1.077417785,2328.177905
29908,0.477904998,0.878411528,0.599286666,0.800534504,-2.004215072,-0.904580671,-1.086179244,2326.207916
29909,0.48173323,0.876317919,0.599785548,0.800160794,-2.048744357,-0.924406182,-1.114257295,2324.438615
